administration_of_mode,comments,organization_id,report_by_id,reported_value,rollup_mode_id,transit_metric_id,transit_mode_id,year
Direct Operated,,12,,1832856,8,10,3,2014
Direct Operated,,12,,94315,8,1,3,2013
Direct Operated,,12,,94315,8,2,3,2013
Direct Operated,,12,,3866866,8,3,3,2013
Direct Operated,,12,,3866866,8,4,3,2013
Direct Operated,,12,,761597,8,5,3,2013
Direct Operated,,12,,235527,8,7,3,2013
Direct Operated,,12,,8.6,8,8,3,2013
Direct Operated,,12,,1970044,8,9,3,2013
Direct Operated,,12,,1845933,8,10,3,2013
Direct Operated,,12,,92758,8,1,3,2012
Direct Operated,,12,,92758,8,2,3,2012
Direct Operated,,12,,3481775,8,3,3,2012
Direct Operated,,12,,3481775,8,4,3,2012
Direct Operated,,12,,744482,8,5,3,2012
Direct Operated,,12,,217607,8,7,3,2012
Direct Operated,,12,,8.7,8,8,3,2012
Direct Operated,,12,,1829778,8,9,3,2012
Direct Operated,,12,,1641547,8,10,3,2012
Direct Operated,,12,,84247,8,1,3,2011
Direct Operated,,12,,84247,8,2,3,2011
Direct Operated,,12,,3180775,8,3,3,2011
Direct Operated,,12,,3180775,8,4,3,2011
Direct Operated,,12,,684062,8,5,3,2011
Direct Operated,,12,,211420,8,7,3,2011
Direct Operated,,12,,8,8,8,3,2011
Direct Operated,,12,,1742533,8,9,3,2011
Direct Operated,,12,,1474232,8,10,3,2011
Direct Operated,,12,,1754796,8,3,3,2005
Direct Operated,,12,,1641366,8,4,3,2005
Direct Operated,,12,,383550,8,5,3,2005
Direct Operated,,12,,112398,8,7,3,2005
Direct Operated,,12,,2,8,8,3,2005
Direct Operated,,12,,703061,8,9,3,2005
Direct Operated,,12,,620317,8,10,3,2005
Direct Operated,,12,,2276065,8,3,3,2006
Direct Operated,,12,,2367107,8,4,3,2006
Direct Operated,,12,,467180,8,5,3,2006
Direct Operated,,12,,141000,8,7,3,2006
Direct Operated,,12,,4,8,8,3,2006
Direct Operated,,12,,738214,8,9,3,2006
Direct Operated,,12,,770923,8,10,3,2006
Direct Operated,,12,,2607213,8,3,3,2007
Direct Operated,,12,,2705847,8,4,3,2007
Direct Operated,,12,,432644,8,5,3,2007
Direct Operated,,12,,171637,8,7,3,2007
Direct Operated,,12,,6,8,8,3,2007
Direct Operated,,12,,1139376,8,9,3,2007
Direct Operated,,12,,951969,8,10,3,2007
Direct Operated,,12,,79912,8,1,3,2008
Direct Operated,,12,,79912,8,2,3,2008
Direct Operated,,12,,3083780,8,3,3,2008
Direct Operated,,12,,3083780,8,4,3,2008
Direct Operated,,12,,689030,8,5,3,2008
Direct Operated,,12,,201680,8,7,3,2008
Direct Operated,,12,,6,8,8,3,2008
Direct Operated,,12,,1447008,8,9,3,2008
Direct Operated,,12,,1128136,8,10,3,2008
Direct Operated,,12,,82797,8,1,3,2009
Direct Operated,,12,,82797,8,2,3,2009
Direct Operated,,12,,3185107,8,3,3,2009
Direct Operated,,12,,3185107,8,4,3,2009
Direct Operated,,12,,680664,8,5,3,2009
Direct Operated,,12,,218416,8,7,3,2009
Direct Operated,,12,,8,8,8,3,2009
Direct Operated,,12,,1496499,8,9,3,2009
Direct Operated,,12,,1485139,8,10,3,2009
Direct Operated,,12,,79214,8,1,3,2010
Direct Operated,,12,,79214,8,2,3,2010
Direct Operated,,12,,2972366,8,3,3,2010
Direct Operated,,12,,2972366,8,4,3,2010
Direct Operated,,12,,635099,8,5,3,2010
Direct Operated,,12,,197410,8,7,3,2010
Direct Operated,,12,,9,8,8,3,2010
Direct Operated,,12,,1579199,8,9,3,2010
Direct Operated,,12,,1367099,8,10,3,2010
Direct Operated,,12,,78274,8,1,3,2018
Direct Operated,,12,,78274,8,2,3,2018
Direct Operated,,12,,3023074,8,3,3,2018
Direct Operated,,12,,3023074,8,4,3,2018
Direct Operated,,12,,520843,8,5,3,2018
Direct Operated,,12,,184953,8,7,3,2018
Direct Operated,,12,,10.01,8,8,3,2018
Direct Operated,,12,,2198639,8,9,3,2018
Direct Operated,,12,,1391732,8,10,3,2018
Direct Operated,,11,,10828,8,1,3,2017
Direct Operated,,11,,10828,8,2,3,2017
Direct Operated,,11,,339065,8,3,3,2017
Direct Operated,,11,,342455,8,4,3,2017
Direct Operated,,11,,87060,8,5,3,2017
Direct Operated,,11,,19366,8,7,3,2017
Direct Operated,,11,,1,8,8,3,2017
Direct Operated,,11,,132204,8,9,3,2017
Direct Operated,,11,,121704,8,10,3,2017
Direct Operated,,11,,11252,8,1,3,2016
Direct Operated,,11,,11252,8,2,3,2016
Direct Operated,,11,,389681,8,3,3,2016
Direct Operated,,11,,389681,8,4,3,2016
Direct Operated,,11,,103444,8,5,3,2016
Direct Operated,,11,,20970,8,7,3,2016
Direct Operated,,11,,1,8,8,3,2016
Direct Operated,,11,,127435,8,9,3,2016
Direct Operated,,11,,136172,8,10,3,2016
Direct Operated,,11,,11271,8,1,3,2015
Direct Operated,,11,,12271,8,2,3,2015
Direct Operated,,11,,399878,8,3,3,2015
Direct Operated,,11,,360346,8,4,3,2015
Direct Operated,,11,,103217,8,5,3,2015
Direct Operated,,11,,21833,8,7,3,2015
Direct Operated,,11,,1,8,8,3,2015
Direct Operated,,11,,147029,8,9,3,2015
Direct Operated,,11,,139876,8,10,3,2015
Direct Operated,,11,,10618,8,1,3,2014
Direct Operated,,11,,10618,8,2,3,2014
Direct Operated,,11,,349982,8,3,3,2014
Direct Operated,,11,,404978,8,4,3,2014
Direct Operated,,11,,112088,8,5,3,2014
Direct Operated,,11,,22381,8,7,3,2014
Direct Operated,,11,,2,8,8,3,2014
Direct Operated,,11,,134624,8,9,3,2014
Direct Operated,,11,,146782,8,10,3,2014
Direct Operated,,11,,9771,8,1,3,2013
Direct Operated,,11,,9771,8,2,3,2013
Direct Operated,,11,,355239,8,3,3,2013
Direct Operated,,11,,355239,8,4,3,2013
Direct Operated,,11,,101682,8,5,3,2013
Direct Operated,,11,,18507,8,7,3,2013
Direct Operated,,11,,1,8,8,3,2013
Direct Operated,,11,,110147,8,9,3,2013
Direct Operated,,11,,130962,8,10,3,2013
Direct Operated,,11,,10860,8,1,3,2012
Direct Operated,,11,,10860,8,2,3,2012
Direct Operated,,11,,391762,8,3,3,2012
Direct Operated,,11,,391762,8,4,3,2012
Direct Operated,,11,,103090,8,5,3,2012
Direct Operated,,11,,26350,8,7,3,2012
Direct Operated,,11,,1,8,8,3,2012
Direct Operated,,11,,142367,8,9,3,2012
Direct Operated,,11,,135161,8,10,3,2012
Direct Operated,,11,,9327,8,1,3,2011
Direct Operated,,11,,9327,8,2,3,2011
Direct Operated,,11,,356624,8,3,3,2011
Direct Operated,,11,,356624,8,4,3,2011
Direct Operated,,11,,97595,8,5,3,2011
Direct Operated,,11,,23404,8,7,3,2011
Direct Operated,,11,,1,8,8,3,2011
Direct Operated,,11,,95917,8,9,3,2011
Direct Operated,,11,,121660,8,10,3,2011
Direct Operated,,11,,21783,8,3,3,2006
Direct Operated,,11,,21783,8,4,3,2006
Direct Operated,,11,,6610,8,5,3,2006
Direct Operated,,11,,1586,8,7,3,2006
Direct Operated,,11,,7973,8,9,3,2006
Direct Operated,,11,,9734,8,10,3,2006
Direct Operated,,11,,60246,8,3,3,2007
Direct Operated,,11,,60246,8,4,3,2007
Direct Operated,,11,,16770,8,5,3,2007
Direct Operated,,11,,4442,8,7,3,2007
Direct Operated,,11,,30332,8,9,3,2007
Direct Operated,,11,,25583,8,10,3,2007
Direct Operated,,11,,3255,8,1,3,2008
Direct Operated,,11,,3255,8,2,3,2008
Direct Operated,,11,,124956,8,3,3,2008
Direct Operated,,11,,124956,8,4,3,2008
Direct Operated,,11,,37985,8,5,3,2008
Direct Operated,,11,,7709,8,7,3,2008
Direct Operated,,11,,0.5,8,8,3,2008
Direct Operated,,11,,54981,8,9,3,2008
Direct Operated,,11,,45609,8,10,3,2008
Direct Operated,,11,,6171,8,1,3,2009
Direct Operated,,11,,6171,8,2,3,2009
Direct Operated,,11,,224756,8,3,3,2009
Direct Operated,,11,,224756,8,4,3,2009
Direct Operated,,11,,52486,8,5,3,2009
Direct Operated,,11,,15850,8,7,3,2009
Direct Operated,,11,,0.5,8,8,3,2009
Direct Operated,,11,,64284,8,9,3,2009
Direct Operated,,11,,71269,8,10,3,2009
Direct Operated,,11,,7713,8,1,3,2010
Direct Operated,,11,,7713,8,2,3,2010
Direct Operated,,11,,281783,8,3,3,2010
Direct Operated,,11,,281783,8,4,3,2010
Direct Operated,,11,,72254,8,5,3,2010
Direct Operated,,11,,19924,8,7,3,2010
Direct Operated,,11,,1,8,8,3,2010
Direct Operated,,11,,86756,8,9,3,2010
Direct Operated,,11,,90466,8,10,3,2010
Direct Operated,,11,,9938,8,1,3,2018
Direct Operated,,11,,9938,8,2,3,2018
Direct Operated,,11,,242449,8,3,3,2018
Direct Operated,,11,,242449,8,4,3,2018
Direct Operated,,11,,76420,8,5,3,2018
Direct Operated,,11,,15906,8,7,3,2018
Direct Operated,,11,,1,8,8,3,2018
Direct Operated,,11,,118443,8,9,3,2018
Direct Operated,,11,,99621,8,10,3,2018
Direct Operated,,10,,4112,8,1,3,2017
Direct Operated,,10,,4112,8,2,3,2017
Direct Operated,,10,,245104,8,3,3,2017
Direct Operated,,10,,245104,8,4,3,2017
Direct Operated,,10,,37429,8,5,3,2017
Direct Operated,,10,,15139,8,7,3,2017
Direct Operated,,10,,50384,8,9,3,2017
Direct Operated,,10,,100373,8,10,3,2017
Direct Operated,,10,,4304,8,1,3,2016
Direct Operated,,10,,4304,8,2,3,2016
Direct Operated,,10,,257718,8,3,3,2016
Direct Operated,,10,,257718,8,4,3,2016
Direct Operated,,10,,41521,8,5,3,2016
Direct Operated,,10,,16107,8,7,3,2016
Direct Operated,,10,,55748,8,9,3,2016
Direct Operated,,10,,122066,8,10,3,2016
Direct Operated,,10,,4872,8,1,3,2015
Direct Operated,,10,,4872,8,2,3,2015
Direct Operated,,10,,277496,8,3,3,2015
Direct Operated,,10,,277496,8,4,3,2015
Direct Operated,,10,,43437,8,5,3,2015
Direct Operated,,10,,16545,8,7,3,2015
Direct Operated,,10,,55086,8,9,3,2015
Direct Operated,,10,,126134,8,10,3,2015
Direct Operated,,10,,4671,8,1,3,2014
Direct Operated,,10,,4671,8,2,3,2014
Direct Operated,,10,,268045,8,3,3,2014
Direct Operated,,10,,268045,8,4,3,2014
Direct Operated,,10,,44445,8,5,3,2014
Direct Operated,,10,,16882,8,7,3,2014
Direct Operated,,10,,1,8,8,3,2014
Direct Operated,,10,,74515,8,9,3,2014
Direct Operated,,10,,118166,8,10,3,2014
Direct Operated,,10,,4777,8,1,3,2013
Direct Operated,,10,,4777,8,2,3,2013
Direct Operated,,10,,273965,8,3,3,2013
Direct Operated,,10,,273965,8,4,3,2013
Direct Operated,,10,,45837,8,5,3,2013
Direct Operated,,10,,17182,8,7,3,2013
Direct Operated,,10,,1,8,8,3,2013
Direct Operated,,10,,70393,8,9,3,2013
Direct Operated,,10,,105447,8,10,3,2013
Direct Operated,,10,,5462,8,1,3,2011
Direct Operated,,10,,5462,8,2,3,2011
Direct Operated,,10,,276550,8,3,3,2011
Direct Operated,,10,,276550,8,4,3,2011
Direct Operated,,10,,44464,8,5,3,2011
Direct Operated,,10,,1,8,8,3,2011
Direct Operated,,10,,186567,8,9,3,2011
Direct Operated,,10,,102200,8,10,3,2011
Direct Operated,,10,,54429,8,3,3,2007
Direct Operated,,10,,54429,8,4,3,2007
Direct Operated,,10,,11386,8,5,3,2007
Direct Operated,,10,,5571,8,7,3,2007
Direct Operated,,10,,18813,8,9,3,2007
Direct Operated,,10,,22804,8,10,3,2007
Direct Operated,,10,,118545,8,3,3,2008
Direct Operated,,10,,118545,8,4,3,2008
Direct Operated,,10,,26071,8,5,3,2008
Direct Operated,,10,,8425,8,7,3,2008
Direct Operated,,10,,1,8,8,3,2008
Direct Operated,,10,,30571,8,9,3,2008
Direct Operated,,10,,48933,8,10,3,2008
Direct Operated,,10,,152120,8,3,3,2009
Direct Operated,,10,,152120,8,4,3,2009
Direct Operated,,10,,32360,8,5,3,2009
Direct Operated,,10,,10609,8,7,3,2009
Direct Operated,,10,,1,8,8,3,2009
Direct Operated,,10,,28061,8,9,3,2009
Direct Operated,,10,,45071,8,10,3,2009
Direct Operated,,10,,227015,8,3,3,2010
Direct Operated,,10,,227015,8,4,3,2010
Direct Operated,,10,,39952,8,5,3,2010
Direct Operated,,10,,14658,8,7,3,2010
Direct Operated,,10,,178049,8,9,3,2010
Direct Operated,,10,,100561,8,10,3,2010
Direct Operated,,10,,4208,8,1,3,2018
Direct Operated,,10,,4208,8,2,3,2018
Direct Operated,,10,,251749,8,3,3,2018
Direct Operated,,10,,251749,8,4,3,2018
Direct Operated,,10,,37169,8,5,3,2018
Direct Operated,,10,,15019,8,7,3,2018
Direct Operated,,10,,0.25,8,8,3,2018
Direct Operated,,10,,93264,8,9,3,2018
Direct Operated,,10,,118857,8,10,3,2018
Direct Operated,,9,,140624,8,1,3,2017
Direct Operated,,9,,140624,8,2,3,2017
Direct Operated,,9,,4557911,8,3,3,2017
Direct Operated,,9,,4557911,8,4,3,2017
Direct Operated,,9,,861372,8,5,3,2017
Direct Operated,,9,,253217,8,7,3,2017
Direct Operated,,9,,20.7,8,8,3,2017
Direct Operated,,9,,4386700,8,9,3,2017
Direct Operated,,9,,2772180,8,10,3,2017
Direct Operated,,9,,141557,8,1,3,2016
Direct Operated,,9,,141557,8,2,3,2016
Direct Operated,,9,,4586434,8,3,3,2016
Direct Operated,,9,,4586434,8,4,3,2016
Direct Operated,,9,,867776,8,5,3,2016
Direct Operated,,9,,258365,8,7,3,2016
Direct Operated,,9,,22.7,8,8,3,2016
Direct Operated,,9,,4282406,8,9,3,2016
Direct Operated,,9,,2797527,8,10,3,2016
Direct Operated,,9,,143209,8,1,3,2015
Direct Operated,,9,,143209,8,2,3,2015
Direct Operated,,9,,4711901,8,3,3,2015
Direct Operated,,9,,4711901,8,4,3,2015
Direct Operated,,9,,912637,8,5,3,2015
Direct Operated,,9,,268993,8,7,3,2015
Direct Operated,,9,,20.5,8,8,3,2015
Direct Operated,,9,,4005491,8,9,3,2015
Direct Operated,,9,,2932352,8,10,3,2015
Direct Operated,,9,,147749,8,1,3,2014
Direct Operated,,9,,147749,8,2,3,2014
Direct Operated,,9,,4817228,8,3,3,2014
Direct Operated,,9,,4817228,8,4,3,2014
Direct Operated,,9,,924912,8,5,3,2014
Direct Operated,,9,,276684,8,7,3,2014
Direct Operated,,9,,20.5,8,8,3,2014
Direct Operated,,9,,4300258,8,9,3,2014
Direct Operated,,9,,2788850,8,10,3,2014
Direct Operated,,9,,148411,8,1,3,2013
Direct Operated,,9,,148411,8,2,3,2013
Direct Operated,,9,,4857847,8,3,3,2013
Direct Operated,,9,,4857847,8,4,3,2013
Direct Operated,,9,,927660,8,5,3,2013
Direct Operated,,9,,279291,8,7,3,2013
Direct Operated,,9,,20.2,8,8,3,2013
Direct Operated,,9,,3963917,8,9,3,2013
Direct Operated,,9,,2752805,8,10,3,2013
Direct Operated,,9,,150057,8,1,3,2012
Direct Operated,,9,,150057,8,2,3,2012
Direct Operated,,9,,4906497,8,3,3,2012
Direct Operated,,9,,4906497,8,4,3,2012
Direct Operated,,9,,920252,8,5,3,2012
Direct Operated,,9,,284490,8,7,3,2012
Direct Operated,,9,,17.7,8,8,3,2012
Direct Operated,,9,,3834171,8,9,3,2012
Direct Operated,,9,,2621213,8,10,3,2012
Direct Operated,,9,,155119,8,1,3,2011
Direct Operated,,9,,155119,8,2,3,2011
Direct Operated,,9,,4866450,8,3,3,2011
Direct Operated,,9,,4866450,8,4,3,2011
Direct Operated,,9,,892936,8,5,3,2011
Direct Operated,,9,,282409,8,7,3,2011
Direct Operated,,9,,20,8,8,3,2011
Direct Operated,,9,,3968162,8,9,3,2011
Direct Operated,,9,,2950728,8,10,3,2011
Direct Operated,,9,,3403607,8,3,3,2005
Direct Operated,,9,,3505355,8,4,3,2005
Direct Operated,,9,,647506,8,5,3,2005
Direct Operated,,9,,218381,8,7,3,2005
Direct Operated,,9,,15.4,8,8,3,2005
Direct Operated,,9,,2545613,8,9,3,2005
Direct Operated,,9,,1364342,8,10,3,2005
Direct Operated,,9,,3836396,8,3,3,2006
Direct Operated,,9,,3989179,8,4,3,2006
Direct Operated,,9,,712485,8,5,3,2006
Direct Operated,,9,,247303,8,7,3,2006
Direct Operated,,9,,15.4,8,8,3,2006
Direct Operated,,9,,2951725,8,9,3,2006
Direct Operated,,9,,1805660,8,10,3,2006
Direct Operated,,9,,4129623,8,3,3,2007
Direct Operated,,9,,4129623,8,4,3,2007
Direct Operated,,9,,740451,8,5,3,2007
Direct Operated,,9,,256638,8,7,3,2007
Direct Operated,,9,,17.1,8,8,3,2007
Direct Operated,,9,,3328647,8,9,3,2007
Direct Operated,,9,,1658155,8,10,3,2007
Direct Operated,,9,,88136,8,1,3,2008
Direct Operated,,9,,88136,8,2,3,2008
Direct Operated,,9,,4810407,8,3,3,2008
Direct Operated,,9,,4810407,8,4,3,2008
Direct Operated,,9,,854850,8,5,3,2008
Direct Operated,,9,,289655,8,7,3,2008
Direct Operated,,9,,17,8,8,3,2008
Direct Operated,,9,,3493988,8,9,3,2008
Direct Operated,,9,,2136079,8,10,3,2008
Direct Operated,,9,,84326,8,1,3,2009
Direct Operated,,9,,84326,8,2,3,2009
Direct Operated,,9,,4782731,8,3,3,2009
Direct Operated,,9,,4782731,8,4,3,2009
Direct Operated,,9,,862341,8,5,3,2009
Direct Operated,,9,,282882,8,7,3,2009
Direct Operated,,9,,19.2,8,8,3,2009
Direct Operated,,9,,3676890,8,9,3,2009
Direct Operated,,9,,2581320,8,10,3,2009
Direct Operated,,9,,81716,8,1,3,2010
Direct Operated,,9,,81716,8,2,3,2010
Direct Operated,,9,,4664437,8,3,3,2010
Direct Operated,,9,,4664437,8,4,3,2010
Direct Operated,,9,,843551,8,5,3,2010
Direct Operated,,9,,269147,8,7,3,2010
Direct Operated,,9,,19.9,8,8,3,2010
Direct Operated,,9,,3693738,8,9,3,2010
Direct Operated,,9,,2605099,8,10,3,2010
Direct Operated,,9,,144352,8,1,3,2018
Direct Operated,,9,,144352,8,2,3,2018
Direct Operated,,9,,4595894,8,3,3,2018
Direct Operated,,9,,4595894,8,4,3,2018
Direct Operated,,9,,869370,8,5,3,2018
Direct Operated,,9,,250093,8,7,3,2018
Direct Operated,,9,,21.3,8,8,3,2018
Direct Operated,,9,,4520035,8,9,3,2018
Direct Operated,,9,,2995568,8,10,3,2018
Direct Operated,,8,,1576,8,1,3,2017
Direct Operated,,8,,1607,8,2,3,2017
Direct Operated,,8,,74073,8,3,3,2017
Direct Operated,,8,,75317,8,4,3,2017
Direct Operated,,8,,10621,8,5,3,2017
Direct Operated,,8,,4490,8,7,3,2017
Direct Operated,,8,,0.25,8,8,3,2017
Direct Operated,,8,,28345,8,9,3,2017
Direct Operated,,8,,49473,8,10,3,2017
Direct Operated,,8,,2293,8,1,3,2016
Direct Operated,,8,,2293,8,2,3,2016
Direct Operated,,8,,101545,8,3,3,2016
Direct Operated,,8,,102136,8,4,3,2016
Direct Operated,,8,,15576,8,5,3,2016
Direct Operated,,8,,7375,8,7,3,2016
Direct Operated,,8,,0.25,8,8,3,2016
Direct Operated,,8,,40885,8,9,3,2016
Direct Operated,,8,,55366,8,10,3,2016
Direct Operated,,8,,2281,8,1,3,2015
Direct Operated,,8,,2281,8,2,3,2015
Direct Operated,,8,,114054,8,3,3,2015
Direct Operated,,8,,114200,8,4,3,2015
Direct Operated,,8,,20423,8,5,3,2015
Direct Operated,,8,,8094,8,7,3,2015
Direct Operated,,8,,0.25,8,8,3,2015
Direct Operated,,8,,51347,8,9,3,2015
Direct Operated,,8,,63938,8,10,3,2015
Direct Operated,,8,,2663,8,1,3,2014
Direct Operated,,8,,2700,8,2,3,2014
Direct Operated,,8,,119653,8,3,3,2014
Direct Operated,,8,,119863,8,4,3,2014
Direct Operated,,8,,27691,8,5,3,2014
Direct Operated,,8,,9423,8,7,3,2014
Direct Operated,,8,,0.25,8,8,3,2014
Direct Operated,,8,,71908,8,9,3,2014
Direct Operated,,8,,86101,8,10,3,2014
Direct Operated,,8,,2969,8,1,3,2013
Direct Operated,,8,,3000,8,2,3,2013
Direct Operated,,8,,133594,8,3,3,2013
Direct Operated,,8,,134950,8,4,3,2013
Direct Operated,,8,,30594,8,5,3,2013
Direct Operated,,8,,9097,8,7,3,2013
Direct Operated,,8,,0.25,8,8,3,2013
Direct Operated,,8,,76425,8,9,3,2013
Direct Operated,,8,,95367,8,10,3,2013
Direct Operated,,8,,4300,8,1,3,2011
Direct Operated,,8,,4350,8,2,3,2011
Direct Operated,,8,,172000,8,3,3,2011
Direct Operated,,8,,174014,8,4,3,2011
Direct Operated,,8,,37451,8,5,3,2011
Direct Operated,,8,,11276,8,7,3,2011
Direct Operated,,8,,0.25,8,8,3,2011
Direct Operated,,8,,86672,8,9,3,2011
Direct Operated,,8,,110713,8,10,3,2011
Direct Operated,,8,,65114,8,3,3,2005
Direct Operated,,8,,67128,8,4,3,2005
Direct Operated,,8,,9626,8,5,3,2005
Direct Operated,,8,,4860,8,7,3,2005
Direct Operated,,8,,31369,8,9,3,2005
Direct Operated,,8,,36941,8,10,3,2005
Direct Operated,,8,,101930,8,3,3,2006
Direct Operated,,8,,103900,8,4,3,2006
Direct Operated,,8,,15026,8,5,3,2006
Direct Operated,,8,,7322,8,7,3,2006
Direct Operated,,8,,0.2,8,8,3,2006
Direct Operated,,8,,51938,8,9,3,2006
Direct Operated,,8,,67864,8,10,3,2006
Direct Operated,,8,,110000,8,3,3,2007
Direct Operated,,8,,111300,8,4,3,2007
Direct Operated,,8,,16036,8,5,3,2007
Direct Operated,,8,,7518,8,7,3,2007
Direct Operated,,8,,0.3,8,8,3,2007
Direct Operated,,8,,48892,8,9,3,2007
Direct Operated,,8,,65178,8,10,3,2007
Direct Operated,,8,,3055,8,1,3,2008
Direct Operated,,8,,3080,8,2,3,2008
Direct Operated,,8,,154200,8,3,3,2008
Direct Operated,,8,,158000,8,4,3,2008
Direct Operated,,8,,32000,8,5,3,2008
Direct Operated,,8,,11595,8,7,3,2008
Direct Operated,,8,,0.2,8,8,3,2008
Direct Operated,,8,,69244,8,9,3,2008
Direct Operated,,8,,97254,8,10,3,2008
Direct Operated,,8,,4200,8,1,3,2009
Direct Operated,,8,,4300,8,2,3,2009
Direct Operated,,8,,168000,8,3,3,2009
Direct Operated,,8,,171693,8,4,3,2009
Direct Operated,,8,,31500,8,5,3,2009
Direct Operated,,8,,11422,8,7,3,2009
Direct Operated,,8,,0.25,8,8,3,2009
Direct Operated,,8,,62674,8,9,3,2009
Direct Operated,,8,,91205,8,10,3,2009
Direct Operated,,8,,3907,8,1,3,2010
Direct Operated,,8,,3975,8,2,3,2010
Direct Operated,,8,,175801,8,3,3,2010
Direct Operated,,8,,178801,8,4,3,2010
Direct Operated,,8,,34426,8,5,3,2010
Direct Operated,,8,,12586,8,7,3,2010
Direct Operated,,8,,0.25,8,8,3,2010
Direct Operated,,8,,81050,8,9,3,2010
Direct Operated,,8,,105542,8,10,3,2010
Direct Operated,,8,,1488,8,1,3,2018
Direct Operated,,8,,1520,8,2,3,2018
Direct Operated,,8,,75463,8,3,3,2018
Direct Operated,,8,,76881,8,4,3,2018
Direct Operated,,8,,9359,8,5,3,2018
Direct Operated,,8,,4893,8,7,3,2018
Direct Operated,,8,,0.25,8,8,3,2018
Direct Operated,,8,,44383,8,9,3,2018
Direct Operated,,8,,41337,8,10,3,2018
Direct Operated,,7,,15631,8,1,3,2017
Direct Operated,,7,,15631,8,2,3,2017
Direct Operated,,7,,569316,8,3,3,2017
Direct Operated,,7,,569316,8,4,3,2017
Direct Operated,,7,,91260,8,5,3,2017
Direct Operated,,7,,18606,8,7,3,2017
Direct Operated,,7,,7.9,8,8,3,2017
Direct Operated,,7,,1042077,8,9,3,2017
Direct Operated,,7,,254480,8,10,3,2017
Direct Operated,,7,,16523,8,1,3,2016
Direct Operated,,7,,16523,8,2,3,2016
Direct Operated,,7,,631980,8,3,3,2016
Direct Operated,,7,,631980,8,4,3,2016
Direct Operated,,7,,97372,8,5,3,2016
Direct Operated,,7,,19209,8,7,3,2016
Direct Operated,,7,,1,8,8,3,2016
Direct Operated,,7,,225625,8,9,3,2016
Direct Operated,,7,,277690,8,10,3,2016
Direct Operated,,7,,17006,8,1,3,2015
Direct Operated,,7,,17006,8,2,3,2015
Direct Operated,,7,,657754,8,3,3,2015
Direct Operated,,7,,657754,8,4,3,2015
Direct Operated,,7,,105961,8,5,3,2015
Direct Operated,,7,,19187,8,7,3,2015
Direct Operated,,7,,1,8,8,3,2015
Direct Operated,,7,,244682,8,9,3,2015
Direct Operated,,7,,303408,8,10,3,2015
Direct Operated,,7,,16548,8,1,3,2014
Direct Operated,,7,,16548,8,2,3,2014
Direct Operated,,7,,636824,8,3,3,2014
Direct Operated,,7,,642259,8,4,3,2014
Direct Operated,,7,,106850,8,5,3,2014
Direct Operated,,7,,565,8,6,3,2014
Direct Operated,,7,,17701,8,7,3,2014
Direct Operated,,7,,1,8,8,3,2014
Direct Operated,,7,,307776,8,9,3,2014
Direct Operated,,7,,359092,8,10,3,2014
Direct Operated,,7,,14610,8,1,3,2013
Direct Operated,,7,,14610,8,2,3,2013
Direct Operated,,7,,587908,8,3,3,2013
Direct Operated,,7,,587908,8,4,3,2013
Direct Operated,,7,,101825,8,5,3,2013
Direct Operated,,7,,4164,8,6,3,2013
Direct Operated,,7,,35762,8,7,3,2013
Direct Operated,,7,,1,8,8,3,2013
Direct Operated,,7,,304241,8,9,3,2013
Direct Operated,,7,,289861,8,10,3,2013
Direct Operated,,7,,12887,8,1,3,2012
Direct Operated,,7,,12887,8,2,3,2012
Direct Operated,,7,,521715,8,3,3,2012
Direct Operated,,7,,531446,8,4,3,2012
Direct Operated,,7,,91974,8,5,3,2012
Direct Operated,,7,,746,8,6,3,2012
Direct Operated,,7,,39270,8,7,3,2012
Direct Operated,,7,,1,8,8,3,2012
Direct Operated,,7,,286671,8,9,3,2012
Direct Operated,,7,,273100,8,10,3,2012
Direct Operated,,7,,12041,8,1,3,2011
Direct Operated,,7,,12041,8,2,3,2011
Direct Operated,,7,,487450,8,3,3,2011
Direct Operated,,7,,496543,8,4,3,2011
Direct Operated,,7,,84971,8,5,3,2011
Direct Operated,,7,,37464,8,7,3,2011
Direct Operated,,7,,1,8,8,3,2011
Direct Operated,,7,,236978,8,9,3,2011
Direct Operated,,7,,232742,8,10,3,2011
Direct Operated,,7,,344693,8,3,3,2005
